Price,Bathrooms,Number_Of_Floors,Floor,Property_Age,Location_akincilar,Location_ataturk,Location_baris,Location_buca-koop,Location_camlikule,Location_efeler,Location_firat,Location_goksu,Location_hurriyet,Location_inonu,Location_izkent,Location_kozagac,Location_kurucesme,Location_laleli,Location_menderes,Location_other,Location_yaylacik,Location_yenigun,Location_yesilbaglar,Location_yigitler,Location_yildiz,Listing_Age_Days,Posted_Month,Rooms,Halls,Net_m2,Heating_Type_Air Conditioning,Heating_Type_Central,Heating_Type_Combi Boiler,Heating_Type_Underfloor Heating,Title_Condominium,Title_Floor Easement,Furnishing_Status_Furnished,Furnishing_Status_Not Furnished,Usage_Status_Empty,Usage_Status_Owner,Usage_Status_Tenanted
3600000.0,1,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,10,3,1,110,0,0,1,0,0,1,0,1,0,1,0
4300000.0,1,6,2,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,2,1,100,0,0,1,0,0,1,0,1,0,1,0
5250000.0,1,9,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,3,1,135,0,0,1,0,1,0,0,1,1,0,0
4390000.0,2,3,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,9,3,1,115,0,0,1,0,0,1,0,1,0,0,1
2900000.0,2,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,1,110,0,0,1,0,1,0,0,1,0,0,1
3750000.0,1,3,3,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,1,125,0,0,1,0,0,1,0,1,1,0,0
3400000.0,1,11,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,1,1,40,0,0,0,1,0,1,1,0,0,0,1
3570000.0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,80,0,0,1,0,0,1,0,1,1,0,0
2700000.0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,1,1,55,0,0,1,0,0,1,1,0,0,0,1
4000000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
5950000.0,1,5,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,3,1,120,0,1,0,0,1,0,0,1,1,0,0
2400000.0,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,10,1,1,55,0,0,1,0,1,0,1,0,1,0,0
4000000.0,1,4,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,3,1,140,0,0,1,0,1,0,0,1,1,0,0
11200000.0,1,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,3,1,155,0,1,0,0,1,0,0,1,1,0,0
3950000.0,1,3,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
4500000.0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,10,1,1,45,0,0,1,0,0,1,1,0,1,0,0
3950000.0,1,8,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,100,0,0,1,0,0,1,1,0,0,1,0
4620000.0,2,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,3,1,95,0,0,1,0,0,1,0,1,0,0,1
2600000.0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,8,2,1,80,0,0,1,0,0,1,0,1,0,1,0
2975000.0,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,9,1,1,48,0,0,1,0,0,1,0,1,1,0,0
3850000.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
3000000.0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10,1,1,45,0,0,1,0,0,1,1,0,1,0,0
4800000.0,1,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,10,3,1,90,0,0,1,0,1,0,1,0,1,0,0
3100000.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,1,1,50,0,0,1,0,0,1,0,1,1,0,0
4750000.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,10,3,1,110,0,0,1,0,0,1,0,1,1,0,0
3300000.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,1,1,40,0,0,0,1,0,1,0,1,1,0,0
3820000.0,2,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,1,120,0,0,1,0,0,1,0,1,1,0,0
2580000.0,1,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,8,1,1,55,1,0,0,0,1,0,1,0,0,0,1
4750000.0,1,5,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10,3,1,95,0,0,1,0,1,0,0,1,0,0,1
2425000.0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,1,40,0,0,1,0,0,1,1,0,1,0,0
4350000.0,1,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,1,1,42,0,1,0,0,0,1,1,0,1,0,0
4000000.0,2,4,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1,90,0,0,1,0,0,1,0,1,1,0,0
3300000.0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
5750000.0,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,3,1,125,0,0,1,0,1,0,0,1,1,0,0
3150000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,10,2,1,80,0,0,1,0,0,1,0,1,1,0,0
6750000.0,2,5,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,3,1,180,0,0,1,0,0,1,0,1,0,0,1
2150000.0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10,1,1,54,0,0,1,0,0,1,1,0,1,0,0
3600000.0,1,4,4,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,1,135,0,0,1,0,0,1,0,1,0,1,0
4000000.0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
3200000.0,1,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,2,1,102,1,0,0,0,1,0,0,1,0,1,0
7500000.0,2,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,8,3,1,160,0,0,1,0,1,0,0,1,0,1,0
4200000.0,1,4,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,2,1,100,0,0,1,0,1,0,0,1,0,1,0
4600000.0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,9,2,1,59,0,1,0,0,0,1,0,1,1,0,0
6200000.0,2,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,3,1,120,0,0,1,0,0,1,0,1,0,1,0
3700000.0,1,7,7,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,1,130,0,0,1,0,1,0,0,1,1,0,0
4600000.0,1,4,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,9,3,1,117,0,0,1,0,0,1,0,1,0,1,0
3675000.0,1,5,3,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
2950000.0,1,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,10,1,1,55,0,0,1,0,0,1,0,1,0,0,1
3120000.0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,50,0,0,1,0,0,1,0,1,0,0,1
5150000.0,2,4,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10,3,1,130,0,0,1,0,1,0,0,1,1,0,0
3425000.0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,9,1,1,45,0,0,1,0,0,1,0,1,1,0,0
3500000.0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,45,0,0,1,0,0,1,1,0,0,0,1
6750000.0,1,4,2,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,9,3,1,130,0,0,1,0,1,0,1,0,0,0,1
5200000.0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,10,3,1,120,0,0,1,0,0,1,0,1,0,1,0
2400000.0,1,3,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,3,1,130,1,0,0,0,0,1,0,1,0,0,1
2650000.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,10,1,1,38,0,0,1,0,0,1,0,1,1,0,0
1160000.0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,1,60,0,0,1,0,1,0,0,1,1,0,0
3650000.0,2,4,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,9,3,1,115,0,0,1,0,0,1,0,1,1,0,0
2350000.0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,50,0,0,1,0,0,1,1,0,0,0,1
4650000.0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,10,2,1,70,0,0,1,0,0,1,1,0,0,0,1
2950000.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,1,80,0,0,1,0,1,0,0,1,1,0,0
4250000.0,1,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,8,2,1,110,0,0,1,0,0,1,0,1,0,1,0
5200000.0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,2,1,75,0,0,1,0,0,1,0,1,1,0,0
4650000.0,1,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,2,1,75,0,1,0,0,0,1,0,1,0,1,0
2900000.0,2,4,-1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,9,3,1,120,0,0,1,0,0,1,0,1,1,0,0
7600000.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,1,145,0,0,1,0,0,1,1,0,1,0,0
14500000.0,2,13,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,1,130,0,0,0,1,0,1,0,1,0,1,0
6750000.0,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,9,3,1,145,0,0,0,1,0,1,1,0,0,1,0
4150000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,2,1,59,0,1,0,0,0,1,0,1,1,0,0
2650000.0,1,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,1,70,1,0,0,0,0,1,0,1,0,0,1
3650000.0,1,3,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,2,1,81,0,0,1,0,0,1,0,1,0,1,0
2950000.0,1,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,3,1,120,0,0,1,0,1,0,0,1,1,0,0
5100000.0,1,7,7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,3,1,125,0,0,1,0,0,1,0,1,1,0,0
3199999.0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,10,1,1,50,0,0,0,1,0,1,0,1,1,0,0
3600000.0,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,1,1,38,0,1,0,0,1,0,0,1,1,0,0
4950000.0,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,1,40,0,0,1,0,0,1,0,1,1,0,0
4700000.0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,45,0,0,0,1,0,1,0,1,1,0,0
6750000.0,2,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,10,3,1,145,0,0,0,1,0,1,1,0,0,1,0
3600000.0,1,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,3,1,105,0,0,1,0,0,1,0,1,0,1,0
2650000.0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,2,1,49,0,0,1,0,0,1,0,1,1,0,0
4250000.0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,2,1,90,0,0,1,0,0,1,1,0,1,0,0
4000000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,3,1,101,0,0,1,0,0,1,0,1,0,0,1
1220000.0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,10,1,1,55,0,0,1,0,0,1,1,0,1,0,0
2900000.0,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,10,1,1,55,1,0,0,0,0,1,1,0,1,0,0
3450000.0,1,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,10,2,1,75,0,0,1,0,1,0,0,1,1,0,0
3250000.0,1,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,2,1,100,0,0,1,0,1,0,0,1,1,0,0
5500000.0,1,6,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,1,150,0,0,1,0,0,1,0,1,1,0,0
4500000.0,1,3,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,3,1,120,0,0,1,0,0,1,0,1,0,0,1
4145000.0,2,3,-2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,1,90,0,0,1,0,1,0,1,0,1,0,0
2750000.0,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,1,1,47,1,0,0,0,0,1,1,0,0,0,1
6000000.0,2,4,-1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,3,1,150,0,0,1,0,1,0,0,1,0,0,1
3200000.0,1,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,2,1,89,0,0,1,0,0,1,0,1,1,0,0
3750000.0,1,8,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,2,1,95,0,0,1,0,1,0,1,0,1,0,0
2725000.0,1,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,1,45,0,0,1,0,0,1,1,0,0,0,1
3090000.0,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,1,1,45,0,0,1,0,0,1,1,0,1,0,0
5100000.0,1,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,2,1,85,0,0,1,0,0,1,0,1,0,0,1
4200000.0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,10,2,1,75,0,0,0,1,0,1,0,1,1,0,0
5000000.0,2,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1,100,0,0,1,0,0,1,0,1,0,1,0
1315000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,1,52,0,0,1,0,0,1,1,0,1,0,0
2525000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,1,1,45,0,0,1,0,0,1,1,0,0,0,1
3725000.0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,1,105,0,0,1,0,0,1,1,0,1,0,0
4500000.0,1,4,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,10,3,1,124,0,0,1,0,0,1,0,1,1,0,0
4650000.0,1,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,2,1,80,0,0,1,0,0,1,0,1,0,1,0
4500000.0,1,4,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,10,2,1,90,0,0,1,0,0,1,0,1,1,0,0
4125000.0,1,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,1,85,0,0,1,0,0,1,0,1,1,0,0
5500000.0,2,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,1,85,0,0,0,1,0,1,0,1,1,0,0
4325000.0,1,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,1,1,50,1,0,0,0,0,1,0,1,1,0,0
1475000.0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,1,80,0,0,1,0,1,0,1,0,1,0,0
4750000.0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2,1,70,0,0,0,1,0,1,0,1,1,0,0
3750000.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,9,2,1,85,0,0,1,0,0,1,0,1,1,0,0
2650000.0,1,4,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,9,2,1,100,1,0,0,0,0,1,0,1,0,1,0
4250000.0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,2,1,67,0,0,1,0,0,1,0,1,1,0,0
6800000.0,1,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,3,1,140,0,0,1,0,1,0,0,1,0,0,1
4730000.0,1,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,3,1,115,0,0,1,0,0,1,0,1,1,0,0
4145000.0,2,3,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,1,90,0,0,1,0,1,0,1,0,1,0,0
2850000.0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,1,1,45,0,0,1,0,1,0,0,1,1,0,0
1650000.0,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,50,0,0,1,0,0,1,1,0,1,0,0
4250000.0,1,4,2,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,1,120,0,0,1,0,1,0,0,1,0,0,1
5500000.0,2,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53,9,3,1,150,0,0,1,0,0,1,0,1,1,0,0
2790000.0,1,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,2,1,50,0,0,1,0,1,0,1,0,1,0,0
3100000.0,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,1,1,46,1,0,0,0,0,1,1,0,1,0,0
3600000.0,2,7,-2,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,3,1,135,0,0,1,0,1,0,0,1,1,0,0
3600000.0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,10,2,1,90,0,0,1,0,0,1,0,1,0,1,0
1450000.0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,10,2,1,87,0,0,1,0,1,0,1,0,1,0,0
3600000.0,1,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,10,3,1,125,0,0,1,0,0,1,0,1,1,0,0
2650000.0,1,4,2,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,2,1,95,0,0,1,0,1,0,0,1,0,1,0
4975000.0,1,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,10,3,1,101,0,0,1,0,1,0,0,1,0,1,0
3500000.0,1,4,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,9,2,1,85,0,0,1,0,1,0,0,1,1,0,0
3650000.0,2,4,-1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,10,2,1,120,0,0,1,0,0,1,0,1,1,0,0
12000000.0,2,13,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,1,157,0,0,0,1,0,1,0,1,1,0,0
3200000.0,1,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,10,1,1,40,0,0,0,1,0,1,1,0,1,0,0
4150000.0,1,3,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,10,3,1,115,0,0,1,0,0,1,0,1,1,0,0
